Date,price
6/8/2022,102.540001
6/9/2022,103.220001
6/10/2022,104.150002
6/13/2022,105.080002
6/14/2022,105.519997
6/15/2022,105.160004
6/16/2022,103.629997
6/17/2022,104.699997
6/20/2022,104.480003
6/21/2022,104.440002
6/22/2022,104.199997
6/23/2022,104.43
6/24/2022,104.190002
6/27/2022,103.940002
6/28/2022,104.510002
6/29/2022,105.110001
6/30/2022,104.690002
7/1/2022,105.139999
7/4/2022,105.190002
7/5/2022,106.5
7/6/2022,107.099998
7/7/2022,107.129997
7/8/2022,107.010002
7/11/2022,108.019997
7/12/2022,108.07
7/13/2022,107.959999
7/14/2022,108.540001
7/15/2022,108.059998
7/18/2022,107.370003
7/19/2022,106.68
7/20/2022,107.080002
7/21/2022,106.910004
7/22/2022,106.730003
7/25/2022,106.480003
7/26/2022,107.190002
7/27/2022,106.449997
7/28/2022,106.349998
7/29/2022,105.900002
8/1/2022,105.449997
8/2/2022,106.239998
8/3/2022,106.510002
8/4/2022,105.690002
8/5/2022,106.620003
8/8/2022,106.440002
8/9/2022,106.370003
8/10/2022,105.199997
8/11/2022,105.089996
8/12/2022,105.629997
8/15/2022,106.550003
8/16/2022,106.5
8/17/2022,106.57
8/18/2022,107.480003
8/19/2022,108.169998
8/22/2022,109.050003
8/23/2022,108.620003
8/24/2022,108.68
8/25/2022,108.470001
8/26/2022,108.800003
8/29/2022,108.839996
8/30/2022,108.769997
8/31/2022,108.699997
9/1/2022,109.690002
9/2/2022,109.529999
9/6/2022,110.209999
9/7/2022,109.839996
9/8/2022,109.709999
9/9/2022,109
9/12/2022,108.330002
9/13/2022,109.82
9/14/2022,109.660004
9/15/2022,109.739998
9/16/2022,109.760002
9/19/2022,109.739998
9/20/2022,110.220001
9/21/2022,110.639999
9/22/2022,111.349998
9/23/2022,113.190002
9/26/2022,114.099998
9/27/2022,114.110001
9/28/2022,112.599998
9/29/2022,112.25
9/30/2022,112.120003
10/3/2022,111.75
10/4/2022,110.07
10/5/2022,111.07
10/6/2022,112.260002
10/7/2022,112.800003
10/10/2022,113.139999
10/11/2022,113.220001
10/12/2022,113.32
10/13/2022,112.360001
10/14/2022,113.309998
10/17/2022,112.040001
10/18/2022,112.129997
10/19/2022,112.980003
10/20/2022,112.879997
10/21/2022,112.010002
10/24/2022,111.989998
10/25/2022,110.949997
10/26/2022,109.699997
10/27/2022,110.589996
10/28/2022,110.669998
10/31/2022,111.529999
11/1/2022,111.480003
11/2/2022,111.349998
11/3/2022,112.93
11/4/2022,110.879997
11/7/2022,110.120003
11/8/2022,109.620003
11/9/2022,110.550003
11/10/2022,108.209999
11/11/2022,106.290001
11/14/2022,106.660004
11/15/2022,106.400002
11/16/2022,106.279999
11/17/2022,106.690002
11/18/2022,106.93
11/21/2022,107.839996
11/22/2022,107.220001
11/23/2022,106.080002
11/24/2022,105.849998
11/25/2022,105.959999
11/28/2022,106.68
11/29/2022,106.82
11/30/2022,105.949997
12/1/2022,104.730003
12/2/2022,104.550003
12/5/2022,105.290001
12/6/2022,105.580002
12/7/2022,105.099998
12/8/2022,104.769997
12/9/2022,104.809998
12/12/2022,105.129997
12/13/2022,103.980003
12/14/2022,103.769997
12/15/2022,104.559998
12/16/2022,104.699997
12/19/2022,104.720001
12/20/2022,103.970001
12/21/2022,104.160004
12/22/2022,104.43
12/23/2022,104.309998
12/27/2022,104.18
12/28/2022,104.459999
